0 0.00329525 -0.00960458 -0.00433889 2.05085 0.523266 1.82428 0
1 0.00219492 -0.00633808 0.00901114 2.89041 -2.32032 -10.8626 0
2 0.00966361 -0.00564796 -0.00230159 3.83322 -2.50333 0.519717 0
3 0.0117044 -0.00763567 0.00179136 0.616292 -1.67102 3.02365 0
4 -0.0141026 0.00583554 0.00825791 1.76889 -6.09276 2.74392 0
5 0.00231799 -0.0166245 0.00465535 0.979771 -1.73289 2.85107 0
6 0.0109048 -0.00423589 -0.0158989 0.260506 3.31762 -0.827492 0
7 -0.00194542 -0.0116188 -0.0163291 -4.21572 2.48523 1.41255 0
8 0.0113374 0.000421123 0.0180868 -0.802559 -2.16309 3.38762 0
9 -0.00377103 0.00327735 0.0220147 -1.00784 0.0427731 -4.16654 0
10 -0.0099721 -0.0106565 -0.022202 1.85756 1.06242 2.82493 0
11 -0.0092459 0.0170146 -0.0234961 -2.50142 0.918537 1.54582 0
12 -0.0113775 0.0251071 0.0181433 -3.04063 2.91624 1.32137 0
13 -0.000889645 -0.0116534 0.0340858 -2.2678 5.28004 -1.79749 0
14 -0.00265493 -0.0253117 0.0344638 2.44864 -1.12492 -0.999751 0
15 0.0269269 -0.0313781 0.011574 1.31826 -5.39971 -0.521154 0
16 0.00766941 -0.0227689 -0.0364274 1.52264 -2.47197 -5.28944 0
17 0.0420394 -0.0220932 -0.000329929 -1.66338 1.57229 -0.440899 0
18 0.0343853 0.0271901 0.0202851 -1.86461 1.79284 0.653059 0
19 0.0416428 0.0208353 0.0151233 2.38824 1.24202 -2.601 0
20 0.046756 0.00385528 0.0141689 1.1134 -0.967061 2.16341 0
21 -0.0161489 -0.0377973 0.0276962 -0.766808 -1.67277 -0.339601 0
22 -0.0474599 0.0159393 0.0105223 0.511871 -0.62912 2.34389 0
23 0.0197953 -0.0201972 -0.044847 0.117072 -1.41553 2.40454 0
24 0.0243444 -0.0411486 0.0248923 1.28752 -0.268412 -0.563838 0
25 -0.02338 0.00091334 0.0533698 2.06949 -2.55257 1.66875 0
26 0.0223484 -0.00740328 0.0537174 -2.94062 -1.92481 -1.36089 0
27 0.0251203 0.0363347 -0.0386461 0.704063 1.42289 -1.0691 0
28 0.0479678 -0.0290083 0.0177876 0.844884 0.0414501 0.27585 0
29 0.011582 -0.0403788 -0.0430488 -0.96889 1.07475 -1.60402 0
30 0.0225688 0.0106237 -0.0565677 -3.64924 -4.06369 -0.233779 0
31 -0.00929842 -0.0171976 0.0600289 0.0406819 1.48411 2.30509 0
32 0.0522237 -0.0353149 -0.00395857 -1.89202 -0.628215 -1.24514 0
33 -0.0127781 -0.0564865 -0.0286617 -1.92219 1.01872 -4.65653 0
34 0.0488764 0.0411087 0.0213024 -1.38121 4.1333 -0.443274 0
35 -0.00666816 0.0229793 -0.0637442 2.57241 -0.441719 0.894975 0
36 0.0496662 -0.0418054 0.0247994 0.252568 -0.810558 -0.891204 0
37 -0.0440032 0.0257904 -0.0474216 -1.78802 0.772665 0.508871 0
38 -0.0253717 -0.0362377 0.0542278 -0.0840182 0.287992 2.86689 0
39 -0.0332627 0.0608878 0.00974147 -1.55623 3.75573 0.818431 0
40 -0.0128235 -0.0654483 0.0279644 -0.510829 -4.52676 -2.4497 0
41 0.000750249 0.0197656 -0.0695956 0.906615 -1.9066 1.51102 0
42 -0.0469086 -0.000230406 0.0575688 -1.79392 0.834554 -2.62272 0
43 -0.0300544 0.0591717 -0.0373523 -3.3185 -2.02417 -0.436856 0
44 -0.0462073 -0.0598473 0.0104846 1.62185 0.388082 0.813453 0
45 -0.0260441 -0.0718028 0.00706241 0.540384 -0.893422 -2.43731 0
46 -0.0671324 0.00720126 -0.0374832 -0.155406 -3.00181 -0.632992 0
47 0.00920717 -0.0493665 0.0609262 -1.20306 -2.32904 2.57457 0
48 -0.0748625 0.0132543 -0.0240708 1.61609 0.355746 0.0329 0
49 -0.0092672 0.0820148 -0.00858172 1.51065 -0.596033 -1.05309 0
50 0.0433021 -0.0158378 -0.0701906 -0.561509 -1.53827 -0.941413 0
51 0.0853805 -0.00874845 0.00536573 0.37314 1.86381 3.03527 0
52 -0.0628915 -0.0387921 0.0447921 0.220068 1.52059 1.11345 0
